Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AverageSatisfaction,TenureRatio,IncomePerExperienceYear,PromotionStagnationRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,AgeGroup_26-35,AgeGroup_36-45,AgeGroup_46-55,AgeGroup_56-60
-0.2106607044718917,0,0.016149580244313087,0.8400041347276065,0.08504925188071055,-1.5756862740979403,1,0.8910731041795485,1.7855109940078144,-0.9614863916702531,-0.6608531809232983,-0.8662608642436216,0.304397134281837,-1.0785044383346125,0,-0.6039107501479274,3,0.26623257679518353,0.24198831185855807,-0.678773515728442,1.707499689688721,0.33809616377248186,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.3148734873096303,-0.9511703058160944,0.47337882313532914,-0.6470755633667991,-0.8526066181615414,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
-0.8676718124782865,0,-1.6101414829549299,0.7166099028849382,-0.8916882501868245,1.1697805251007627,0,-0.8311549653184892,-1.0261667362455194,-0.05778754527941421,0.24620020465769926,-0.4908110866307471,-0.22923679800937558,-1.0785044383346125,1,-0.8772324258614291,3,1.1914379855160337,-0.9320143892374165,-0.16451140099023315,0.1557070814399298,0.33809616377248186,0.32522751910309133,0.21280194070989908,-0.6791456840737199,1.086895217551534,1.520930736527715,0.6766426986588776,-0.61622641759477,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.6486681098094882,0,-0.32844562979333136,2.0739464531542895,-1.8684257522543597,-1.5756862740979403,1,-1.7168722582031943,0.3796721288811475,-0.9614863916702531,0.24620020465769926,-0.7632087181529345,0.12042904964417642,-0.6780493930322936,0,0.4893759527060795,3,1.1914379855160337,0.24198831185855807,-0.8073390444129942,-1.3960855268088614,-1.0778621289498782,-0.32789331844000197,-0.6154915796172451,0.5625759024789769,-0.3148734873096303,-0.4567500973473325,0.9815385119442004,-0.28045854367961315,1.4975342955179851,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.3201625558062908,0,1.3474274780156446,1.2101868302556114,-0.8916882501868245,-0.6605306743650393,1,1.333931750621901,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.8163283810862784,-0.7807194291157011,-1.0785044383346125,0,-1.1505541015749308,3,0.26623257679518353,0.24198831185855807,-1.0644701017820986,-0.6201892226844657,0.33809616377248186,-0.8177339465973219,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,0.5320903195901912,-0.03478086567354237,0.3477922111966287,0.6162314528881626,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.9771736638126857,1,-1.7340965944792623,1.827157989468953,0.08504925188071055,0.2546249253678617,1,-0.7819484490471167,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.9508273676335051,-0.19199345008807683,0.9237707881769818,1,-0.3305890744344257,3,-0.6589728319256667,-0.9320143892374165,-0.678773515728442,0.9316033855643254,0.33809616377248186,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,0.037670111121429345,-0.03478086567354237,-0.783801176031248,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.8676718124782865,0,1.4540288739265705,1.456975293940948,1.0617867539482457,-0.6605306743650393,0,-0.7327419327757442,1.7855109940078144,0.8459113011114247,-1.5679065665042957,0.738802870950297,-0.5787621047273755,-0.6780493930322936,0,-1.1505541015749308,3,0.26623257679518353,0.24198831185855807,-0.16451140099023315,-1.3960855268088614,0.33809616377248186,0.48850772848886465,1.3171933011460915,1.8042974890316739,1.086895217551534,-0.9511703058160944,0.9815385119442004,0.5765843168110082,1.4975342955179851,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.5391662584750891,0,-1.1614239792368461,-0.5173324155417446,-0.8916882501868245,-1.5756862740979403,1,0.6942470390940585,1.7855109940078144,-0.9614863916702531,-0.6608531809232983,-0.6809794799321182,0.10398576018458414,-1.0785044383346125,1,-0.8772324258614291,3,1.1914379855160337,1.4159910129545328,-0.5502079870438897,1.707499689688721,-1.0778621289498782,-0.16461310905422863,-0.6154915796172451,-0.6791456840737199,0.24583399463483546,-0.9511703058160944,0.545973064393739,-0.5093684315877453,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.6341847718190805,0,0.7945876806171215,0.8400041347276065,-0.8916882501868245,1.1697805251007627,1,1.4815512994360187,1.7855109940078144,-0.9614863916702531,1.1532535902386967,-0.7581092305113335,-0.9822551306973706,-0.6780493930322936,1,-0.6039107501479274,3,-0.6589728319256667,1.4159910129545328,-1.3216011591512031,-0.6201892226844657,-1.0778621289498782,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.5320903195901912,0.9815385119442004,4.569109619288962,-0.8526066181615414,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7603726195472926,0,1.0325814947438399,-0.8875151110697495,1.0617867539482457,-1.5756862740979403,0,0.5958340065513135,-1.0261667362455194,1.7496101475022634,1.1532535902386967,1.8961740869419934,1.083274999111413,-0.27759434772997477,0,0.21605427699257776,3,0.26623257679518353,-0.9320143892374165,2.535364701385363,0.1557070814399298,0.33809616377248186,2.9377108692754645,1.0410954610370433,0.2521455058408027,0.8065414765793012,0.037670111121429345,0.3914175830048658,-0.45474214357394965,-0.5000854811096124,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.11784484953130571,0,-1.06969719670884,-0.8875151110697495,0.08504925188071055,1.1697805251007627,1,-1.0279810304039791,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.5437182709123576,-1.40640767419352,0.9237707881769818,1,-1.1505541015749308,3,0.26623257679518353,-0.9320143892374165,-0.678773515728442,0.1557070814399298,0.33809616377248186,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,1.520930736527715,-0.5429405544824135,-0.12559445777726744,0.1266187625382613,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
-1.4151810691502822,0,-0.32100832310187144,0.2230329755142651,-0.8916882501868245,-1.5756862740979403,0,1.4815512994360187,1.7855109940078144,-0.05778754527941421,0.24620020465769926,-0.5294822012462215,-0.8546439612160903,-1.0785044383346125,0,0.7626976284195812,3,1.1914379855160337,0.24198831185855807,-0.8073390444129942,1.707499689688721,-1.0778621289498782,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.4567500973473325,0.37174688537355494,0.17300328726780556,-0.11818758263668933,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10115885313749257,1,1.0301023925133532,-0.02375548817107146,1.0617867539482457,0.2546249253678617,1,0.7926600716368035,-1.0261667362455194,-0.9614863916702531,-1.5679065665042957,-0.6578193068931802,-1.0297579669139705,1.7246808787816195,0,2.1293060069870897,4,-0.6589728319256667,-0.9320143892374165,-0.16451140099023315,0.9316033855643254,0.33809616377248186,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,-0.9511703058160944,-0.5429405544824135,-0.7782359626514388,-0.8526066181615414,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.3201625558062908,0,-0.9507002896454807,-0.270543951856408,1.0617867539482457,-1.5756862740979403,0,-0.6343289002329991,0.3796721288811475,0.8459113011114247,-0.6608531809232983,1.1667348755413154,0.9809611980295055,-1.0785044383346125,0,-1.1505541015749308,3,0.26623257679518353,-0.9320143892374165,0.2211851850634235,0.9316033855643254,0.33809616377248186,0.8150681472604113,0.48889978081894714,-0.058284890797371494,1.9279564404682326,-0.9511703058160944,0.7470032709554907,0.42120229082203253,-0.36299392781164,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
-1.7436866231534796,0,-1.020115152099107,0.7166099028849382,-0.8916882501868245,0.2546249253678617,1,1.4815512994360187,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.119960374413272,0.6981928356987392,-0.6780493930322936,0,-0.3305890744344257,3,1.1914379855160337,-0.9320143892374165,-1.4501666878357553,2.4833959938131165,0.33809616377248186,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.520930736527715,-2.0674196209090274,1.0589028097278081,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.3201625558062908,1,-0.2565516651092185,-0.3939381836990763,-1.8684257522543597,-0.6605306743650393,1,0.841866587908176,0.3796721288811475,-0.9614863916702531,-1.5679065665042957,-0.7527972642179991,0.3919541371307771,-0.27759434772997477,0,-1.1505541015749308,3,0.26623257679518353,-0.9320143892374165,-0.42164245835933756,-0.6201892226844657,0.33809616377248186,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.9511703058160944,-0.5429405544824135,-0.7178430915298053,-0.11818758263668933,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1.7603726195472926,0,1.188764935264499,-0.5173324155417446,0.08504925188071055,0.2546249253678617,0,-0.3882963188761366,0.3796721288811475,2.6533089938931025,0.24620020465769926,2.6753333028482813,-0.5028699995292573,0.523315742874663,0,-1.1505541015749308,3,1.1914379855160337,0.24198831185855807,1.8925370579626022,0.1557070814399298,-1.0778621289498782,1.141628566031958,2.4215846615822834,0.5625759024789769,1.086895217551534,0.5320903195901912,-0.4256729339880587,0.03322288511282488,-0.01327057756171052,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.5391662584750891,1,0.7995458850780948,0.8400041347276065,-1.8684257522543597,-0.6605306743650393,0,0.3005949089230785,-2.432005601372186,-0.9614863916702531,-1.5679065665042957,-0.549030237205692,-1.3537048233614937,-0.6780493930322936,1,1.855984331273588,4,-0.6589728319256667,-0.9320143892374165,-0.16451140099023315,1.707499689688721,0.33809616377248186,0.48850772848886465,-0.6154915796172451,1.1834366957553253,0.8065414765793012,-1.4455905142848562,0.9815385119442004,-0.6727030274491305,0.9099990670981034,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.5558522548689022,0,-0.2763844829531117,-0.14714972001373974,1.0617867539482457,0.2546249253678617,1,-0.8803614815898617,0.3796721288811475,-0.05778754527941421,-0.6608531809232983,0.06843272473149725,0.964096285763257,-1.0785044383346125,0,-1.1505541015749308,3,1.1914379855160337,0.24198831185855807,-0.16451140099023315,-0.6201892226844657,0.33809616377248186,0.32522751910309133,0.7649976209279952,0.5625759024789769,-0.5952272282818631,0.5320903195901912,0.6766426986588776,-0.07372117257040371,0.4530272227715288,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.7748559575377005,0,-0.806912360277255,-0.270543951856408,1.0617867539482457,-1.5756862740979403,0,-1.1756005792180968,-1.0261667362455194,0.8459113011114247,1.1532535902386967,0.7957471496148416,-1.7172842236347006,0.12286069757234411,0,-0.3305890744344257,3,1.1914379855160337,0.24198831185855807,1.6354060005934978,0.9316033855643254,0.33809616377248186,2.4478702411181446,0.48889978081894714,0.8730062991171511,3.6100788863016295,0.5320903195901912,0.7274586675397646,-0.6003552535116105,-0.18495294950258498,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.9938596602064987,0,-0.2416770517262986,-0.8875151110697495,1.0617867539482457,-0.6605306743650393,0,0.841866587908176,0.3796721288811475,2.6533089938931025,-1.5679065665042957,2.644098941043475,1.1958482884886217,0.12286069757234411,0,-0.8772324258614291,3,1.1914379855160337,-0.9320143892374165,1.3782749432243935,-0.6201892226844657,-1.0778621289498782,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,-0.9511703058160944,-1.7902416088314612,0.2946697198439043,2.0850695239378667,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.42966440714069,0,0.30124633675027795,-0.8875151110697495,0.08504925188071055,0.2546249253678617,1,0.5958340065513135,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.8513873586222853,-1.074168902548425,0.523315742874663,0,-1.1505541015749308,3,1.1914379855160337,-0.9320143892374165,-0.5502079870438897,0.1557070814399298,0.33809616377248186,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,1.520930736527715,-1.6318541733585663,-0.7455219305616607,-0.8526066181615414,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0.7748559575377005,0,1.627566030060636,0.09963874367159682,1.0617867539482457,1.1697805251007627,1,-1.2248070954894692,0.3796721288811475,-0.05778754527941421,1.1532535902386967,-0.008059589892517928,0.6757062860104079,-0.27759434772997477,1,-0.6039107501479274,3,1.1914379855160337,-0.9320143892374165,-0.2930769296747854,1.707499689688721,1.754054456494842,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,2.5097711534652385,-0.712327117418704,0.0001381408036077535,-0.11818758263668933,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.7581699611438873,0,-1.679556345408556,-0.02375548817107146,-0.8916882501868245,1.1697805251007627,1,0.841866587908176,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.9130061676249642,0.2535213156119874,-0.6780493930322936,0,-0.6039107501479274,3,-1.584178240646517,-0.9320143892374165,-0.16451140099023315,1.707499689688721,0.33809616377248186,0.48850772848886465,-1.1676872598353414,-0.3687152874355457,1.086895217551534,0.037670111121429345,0.9815385119442004,-1.025784898545916,-0.5588390039516005,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0.22734670086570485,1,0.22935237206616507,-0.5173324155417446,0.08504925188071055,1.1697805251007627,1,-0.4867093514188816,0.3796721288811475,-0.05778754527941421,1.1532535902386967,-0.9385036058329693,-1.5428729226145808,0.12286069757234411,0,-0.3305890744344257,3,0.26623257679518353,0.24198831185855807,0.9925783571707368,2.4833959938131165,1.754054456494842,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,2.015350944996477,-1.9069481402325417,-1.2541864628704844,-0.8526066181615414,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-1.4151810691502822,1,0.02606598916625969,-1.0109093429124179,0.08504925188071055,-0.6605306743650393,1,-0.2406767700620191,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.8945205249241606,-1.587143317313483,-0.27759434772997477,1,0.21605427699257776,3,-1.584178240646517,0.24198831185855807,-0.678773515728442,-0.6201892226844657,-1.0778621289498782,-0.8177339465973219,-1.1676872598353414,-0.058284890797371494,-1.1559347102263289,-0.9511703058160944,-1.0511002432912848,-0.6927652781516526,2.0850695239378667,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.6653541062033014,0,1.1664530151901191,-0.8875151110697495,-0.8916882501868245,1.1697805251007627,0,0.3005949089230785,1.7855109940078144,-0.9614863916702531,0.24620020465769926,-0.8197280395140124,1.0695019874273102,-0.6780493930322936,0,-0.8772324258614291,3,1.1914379855160337,1.4159910129545328,-0.678773515728442,0.1557070814399298,-1.0778621289498782,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.0345197463373974,1.026510528058953,0.47337882313532914,-0.571842123232341,-0.26507138974165967,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.4318670655440953,1,0.16489571407351214,-0.7641208792270812,-0.8916882501868245,-1.5756862740979403,1,0.9894861367222936,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.8116538507481441,-1.4761159782273472,-0.6780493930322936,1,-0.3305890744344257,3,0.26623257679518353,-0.9320143892374165,-1.0644701017820986,-0.6201892226844657,0.33809616377248186,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-0.4567500973473325,0.9815385119442004,0.3629076055615427,-0.8526066181615414,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
-0.2106607044718917,0,0.2169568609137318,-0.8875151110697495,0.08504925188071055,1.1697805251007627,0,1.5307578157073911,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.9538020687577723,-0.6501568999878274,-0.6780493930322936,0,-0.6039107501479274,3,-1.584178240646517,-0.9320143892374165,-1.193035630466651,0.1557070814399298,0.33809616377248186,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.5320903195901912,0.9815385119442004,0.5951350280770389,2.0850695239378667,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
-0.10115885313749257,0,0.12275097615523907,-0.5173324155417446,1.0617867539482457,-0.6605306743650393,0,0.7926600716368035,-1.0261667362455194,-0.9614863916702531,-1.5679065665042957,-0.6552695630723797,-0.174425833144068,2.5255909693862573,1,-0.3305890744344257,3,1.1914379855160337,0.24198831185855807,-0.678773515728442,0.1557070814399298,1.754054456494842,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,0.037670111121429345,-1.5592599321001563,-0.3059485950858999,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.42966440714069,0,0.8392115207658811,-1.0109093429124179,0.08504925188071055,0.2546249253678617,0,-1.1756005792180968,1.7855109940078144,-0.05778754527941421,-1.5679065665042957,-0.23944884163016386,-1.5628297354629748,-0.27759434772997477,0,1.036019304133083,3,-1.584178240646517,1.4159910129545328,-0.16451140099023315,0.1557070814399298,0.33809616377248186,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,-1.4455905142848562,-0.5429405544824135,-0.372387623953499,-0.26507138974165967,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
-0.2106607044718917,0,-0.8391406892735814,-0.6407266473844129,-0.8916882501868245,0.2546249253678617,1,0.448214457737196,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.967188223816975,-0.4782753358076449,-0.6780493930322936,0,-0.8772324258614291,3,0.26623257679518353,0.24198831185855807,-1.3216011591512031,0.1557070814399298,0.33809616377248186,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.026510528058953,0.9815385119442004,2.5408985208695993,-0.8526066181615414,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.0866755151470848,0,1.0846426415840595,-0.8875151110697495,1.0617867539482457,1.1697805251007627,0,-1.6184592256604493,0.3796721288811475,-0.9614863916702531,-1.5679065665042957,-0.8843215496409585,0.7591876017283379,-0.6780493930322936,0,-0.6039107501479274,3,1.1914379855160337,0.24198831185855807,-1.3216011591512031,2.4833959938131165,0.33809616377248186,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.5320903195901912,0.9815385119442004,3.3447626757309323,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.1961773664814839,1,1.3746976025509978,1.950552221311621,0.08504925188071055,-1.5756862740979403,1,-0.8803614815898617,-2.432005601372186,-0.9614863916702531,0.24620020465769926,-0.8945205249241606,-0.5277457451219738,-0.6780493930322936,0,-0.8772324258614291,3,0.26623257679518353,-0.9320143892374165,-1.3216011591512031,-0.6201892226844657,-1.0778621289498782,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,-0.9511703058160944,0.9815385119442004,3.245825548978768,-0.8526066181615414,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
